date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:50:29	10442/10442	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2007:50:29%20GMT	http://first.wpi.edu/FRC/roborio/release/docs/cpp/unionllvm_1_1detail_1_1SizerImpl.html	first.wpi.edu/FRC/roborio/release/docs/cpp/unionllvm_1_1detail_1_1SizerImpl.html	(from http://first.wpi.edu/FRC/roborio/release/docs/cpp/annotated.html)
15:50:29	13928/13928	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2007:50:29%20GMT	http://first.wpi.edu/FRC/roborio/release/docs/cpp/classllvm_1_1DebugEpochBase.html	first.wpi.edu/FRC/roborio/release/docs/cpp/classllvm_1_1DebugEpochBase.html	(from http://first.wpi.edu/FRC/roborio/release/docs/cpp/annotated.html)
15:50:30	12587/12587	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2007:50:30%20GMT	http://first.wpi.edu/FRC/roborio/release/docs/cpp/classllvm_1_1DebugEpochBase_1_1HandleBase.html	first.wpi.edu/FRC/roborio/release/docs/cpp/classllvm_1_1DebugEpochBase_1_1HandleBase.html	(from http://first.wpi.edu/FRC/roborio/release/docs/cpp/annotated.html)
15:50:30	59376/59376	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2007:50:30%20GMT	http://first.wpi.edu/FRC/roborio/release/docs/cpp/classllvm_1_1SmallVectorImpl.html	first.wpi.edu/FRC/roborio/release/docs/cpp/classllvm_1_1SmallVectorImpl.html	(from http://first.wpi.edu/FRC/roborio/release/docs/cpp/annotated.html)
15:50:30	66264/66264	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2007:50:30%20GMT	http://first.wpi.edu/FRC/roborio/release/docs/cpp/classllvm_1_1SmallVector.html	first.wpi.edu/FRC/roborio/release/docs/cpp/classllvm_1_1SmallVector.html	(from http://first.wpi.edu/FRC/roborio/release/docs/cpp/annotated.html)
15:50:31	81706/81706	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2007:50:31%20GMT	http://first.wpi.edu/FRC/roborio/release/docs/cpp/classllvm_1_1StringRef.html	first.wpi.edu/FRC/roborio/release/docs/cpp/classllvm_1_1StringRef.html	(from http://first.wpi.edu/FRC/roborio/release/docs/cpp/annotated.html)
15:50:32	8139/8139	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2007:50:32%20GMT	http://first.wpi.edu/FRC/roborio/release/docs/cpp/structllvm_1_1isPodLike.html	first.wpi.edu/FRC/roborio/release/docs/cpp/structllvm_1_1isPodLike.html	(from http://first.wpi.edu/FRC/roborio/release/docs/cpp/annotated.html)
15:50:32	7100/7100	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2007:50:32%20GMT	http://first.wpi.edu/FRC/roborio/release/docs/cpp/structllvm_1_1isPodLike_3_01StringRef_01_4.html	first.wpi.edu/FRC/roborio/release/docs/cpp/structllvm_1_1isPodLike_3_01StringRef_01_4.html	(from http://first.wpi.edu/FRC/roborio/release/docs/cpp/annotated.html)
15:50:33	14491/14491	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2007:50:32%20GMT	http://first.wpi.edu/FRC/roborio/release/docs/cpp/classllvm_1_1DenseMapIterator.html	first.wpi.edu/FRC/roborio/release/docs/cpp/classllvm_1_1DenseMapIterator.html	(from http://first.wpi.edu/FRC/roborio/release/docs/cpp/annotated.html)
15:50:33	35703/35703	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2007:50:33%20GMT	http://first.wpi.edu/FRC/roborio/release/docs/cpp/classllvm_1_1DenseMapBase.html	first.wpi.edu/FRC/roborio/release/docs/cpp/classllvm_1_1DenseMapBase.html	(from http://first.wpi.edu/FRC/roborio/release/docs/cpp/annotated.html)
15:50:33	39661/39661	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2007:50:33%20GMT	http://first.wpi.edu/FRC/roborio/release/docs/cpp/classllvm_1_1DenseMap.html	first.wpi.edu/FRC/roborio/release/docs/cpp/classllvm_1_1DenseMap.html	(from http://first.wpi.edu/FRC/roborio/release/docs/cpp/annotated.html)
15:50:34	40056/40056	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2007:50:34%20GMT	http://first.wpi.edu/FRC/roborio/release/docs/cpp/classllvm_1_1SmallDenseMap.html	first.wpi.edu/FRC/roborio/release/docs/cpp/classllvm_1_1SmallDenseMap.html	(from http://first.wpi.edu/FRC/roborio/release/docs/cpp/annotated.html)
15:50:34	11227/11227	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2007:50:34%20GMT	http://first.wpi.edu/FRC/roborio/release/docs/cpp/classllvm_1_1StringMapConstIterator.html	first.wpi.edu/FRC/roborio/release/docs/cpp/classllvm_1_1StringMapConstIterator.html	(from http://first.wpi.edu/FRC/roborio/release/docs/cpp/annotated.html)
15:50:35	14984/14984	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2007:50:34%20GMT	http://first.wpi.edu/FRC/roborio/release/docs/cpp/classllvm_1_1StringMapIterator.html	first.wpi.edu/FRC/roborio/release/docs/cpp/classllvm_1_1StringMapIterator.html	(from http://first.wpi.edu/FRC/roborio/release/docs/cpp/annotated.html)
15:50:35	22758/22758	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2007:50:35%20GMT	http://first.wpi.edu/FRC/roborio/release/docs/cpp/classllvm_1_1StringMapEntry.html	first.wpi.edu/FRC/roborio/release/docs/cpp/classllvm_1_1StringMapEntry.html	(from http://first.wpi.edu/FRC/roborio/release/docs/cpp/annotated.html)
15:50:36	38137/38137	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2007:50:36%20GMT	http://first.wpi.edu/FRC/roborio/release/docs/cpp/classllvm_1_1StringMap.html	first.wpi.edu/FRC/roborio/release/docs/cpp/classllvm_1_1StringMap.html	(from http://first.wpi.edu/FRC/roborio/release/docs/cpp/annotated.html)
15:50:37	8957/8957	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2007:50:37%20GMT	http://first.wpi.edu/FRC/roborio/release/docs/cpp/classllvm_1_1StringMapEntryBase.html	first.wpi.edu/FRC/roborio/release/docs/cpp/classllvm_1_1StringMapEntryBase.html	(from http://first.wpi.edu/FRC/roborio/release/docs/cpp/annotated.html)
15:50:37	23477/23477	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2007:50:37%20GMT	http://first.wpi.edu/FRC/roborio/release/docs/cpp/classllvm_1_1StringMapImpl.html	first.wpi.edu/FRC/roborio/release/docs/cpp/classllvm_1_1StringMapImpl.html	(from http://first.wpi.edu/FRC/roborio/release/docs/cpp/annotated.html)
15:50:38	7367/7367	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2007:50:38%20GMT	http://first.wpi.edu/FRC/roborio/release/docs/cpp/structllvm_1_1isPodLike_3_01std_1_1pair_3_01T_00_01U_01_4_01_4.html	first.wpi.edu/FRC/roborio/release/docs/cpp/structllvm_1_1isPodLike_3_01std_1_1pair_3_01T_00_01U_01_4_01_4.html	(from http://first.wpi.edu/FRC/roborio/release/docs/cpp/annotated.html)
15:50:38	8896/8896	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2007:50:38%20GMT	http://first.wpi.edu/FRC/roborio/release/docs/cpp/classllvm_1_1is__integral__or__enum.html	first.wpi.edu/FRC/roborio/release/docs/cpp/classllvm_1_1is__integral__or__enum.html	(from http://first.wpi.edu/FRC/roborio/release/docs/cpp/annotated.html)
15:50:39	7744/7744	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2007:50:39%20GMT	http://first.wpi.edu/FRC/roborio/release/docs/cpp/structllvm_1_1add__lvalue__reference__if__not__pointer.html	first.wpi.edu/FRC/roborio/release/docs/cpp/structllvm_1_1add__lvalue__reference__if__not__pointer.html	(from http://first.wpi.edu/FRC/roborio/release/docs/cpp/annotated.html)
